name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,lat,long,place_name
USC00510305,72.2,71.7,72.5,73.6,75.4,77.4,78.3,78.9,78.8,78,75.6,73.6,21.5783,-158.2236,HI CAMP ERDMAN 841.16
USC00510746,64.9,64.3,65.3,65.3,67.5,68.9,69.6,70.1,70,69.1,67.7,66.1,19.5189,-155.1414,HI GLENWOOD NO. 2    55.4
USC00511004,52,51,51.4,51.8,53.9,56.4,57,57.5,56,55.6,55.1,52.9,20.7603,-156.2469,HI HALEAKALA RS 338
USC00511125,71.4,71,71.7,72.7,74,75.7,76.5,77.2,76.6,76.2,74.9,72.7,20.7947,-156.0153,HI HANA AP 355
USC00511303,58.8,58.6,59.1,59.7,61.6,62.7,63.9,64.6,64.2,63.7,62,59.8,19.4297,-155.2561,HI HAWAII VOL NP HQ 54
USC00511339,69.5,69.1,69.9,70.4,71.7,73.7,73.9,74.6,74.8,74.3,73.2,71.1,20.2403,-155.8389,HI HAWI 168
USC00511918,71.7,71.6,72.8,74.3,75.7,78,79.2,79.8,79.2,78.1,76,73.4,21.3153,-157.9992,HI HONOLULU OBSERV. 702.2
USC00512558,69,67.9,68.4,69.1,70.4,71.8,72.6,73.2,73.4,73.2,71.7,69.7,20.5569,-156.575,HI KAHOOLAWE 499.6
USC00512679,66.8,65.9,67.1,67.9,69.1,70.6,71.6,72.2,71.9,71.2,69.3,67.5,20.8906,-156.2128,HI KAILUA 446
USC00512751,68.3,67.7,67.7,68.6,69.1,70.1,71.3,71.8,71.7,71.7,70.9,69.2,19.5336,-155.9258,HI KAINALIU 73.2
USC00513099,54.5,54.4,55.9,57.3,58.6,61.4,62.9,63.3,62.3,61.5,59.2,56.4,22.1297,-159.6586,HI KANALOHULUHULU 1075
USC00513113,71.6,71.7,72.3,72.9,74.6,76.2,77.1,77.8,78.1,76.9,75.2,73.3,21.4167,-157.8167,HI KANEOHE MAUKA 781
USC00513117,73.6,73.4,74.4,75.1,76.9,78.7,79.5,80.3,80.2,79.2,76.9,74.6,21.4233,-157.8014,HI KANEOHE 838.1
USC00513146,71,71.2,70.9,72.4,73.3,74.8,75.7,76.2,77.1,76.3,74.7,73.3,19.3167,-155.8833,HI KAOHE MAKAI 24.4
USC00513317,72,72.2,72.6,73.8,75.5,77.2,78.2,78.6,78.9,77.7,75.6,73.4,20.9625,-156.6753,HI KAPALUA W MAUI AP 462.4
USC00513911,74.5,73.8,75,76,77.9,78.9,79.8,80.4,80.1,79.3,77.9,75.2,19.7281,-156.0589,HI KE-AHOLE PT 68.13
USC00514459,68.6,67.6,69.1,69.5,70.6,72.6,73,73.3,73.5,73.3,71.8,69.7,19.9697,-155.2364,HI KIHALANI  132.5
USC00514500,71.1,70.9,71.9,72.9,74.1,76.4,77.3,78.2,78,77.2,75,72.7,21.6792,-157.9453,HI KII-KAHUKU  911
USC00514561,70.7,69.9,70.7,72,73.4,75.7,76.7,77.4,77.2,76.4,74.2,72,22.2139,-159.4044,HI KILAUEA 1134
USC00515000,60.9,60.5,61.2,62.2,63.5,65.3,66.6,67.2,66.9,66.2,64.4,62.1,20.7583,-156.3211,HI KULA BRANCH STN 324.5
USC00515004,60.1,59.9,60.5,61.4,62.9,64.5,65.6,66.5,66.2,65.3,63.8,61.1,20.7008,-156.3561,HI KULA HOSPITAL 267
USC00515011,52.7,52,52.2,53.1,54.5,55.9,57.4,57.4,57.3,57.3,55.6,53,19.5494,-155.3011,HI KULANI CAMP 79
USC00515177,73.1,72.9,73.9,75.1,76.3,78.4,79.3,80.1,80,79,77.5,74.7,20.8789,-156.6742,HI LAHAINA 361
USC00515275,67.8,68,68.6,69.8,71.2,73.2,74.4,75.1,74.8,73.8,71.8,68.9,20.7894,-156.9486,HI LANAI AP 656
USC00515710,71.7,71.3,72.2,73.9,74.8,77.1,78.6,78.8,78.9,78,75.9,73.1,21.9,-159.4211,HI MAHAULEPU 941.1
USC00515758,72.6,71.9,72.6,73.6,74.7,76.8,78.2,78.6,78.2,77.9,76.1,74.1,21.4783,-158.1964,HI MAKAHA CTRY CLUB 800.3
USC00515842,71.9,71.7,72.6,73.7,75,76.9,77.9,78.4,78.1,77.3,75.5,73.1,20.6419,-156.44,HI MAKENA GOLF CRS 249.1
USC00515864,71.9,71.4,72.8,73.8,75.4,77.9,78.9,79.3,79.2,78.1,75.8,73.4,21.9189,-159.6278,HI MAKAWELI 965
USC00516128,69.9,69.8,70.4,70.7,72.4,73.6,74.6,75.5,75.9,75.2,73.3,71.3,21.3331,-157.8025,HI MANOA LYON ARBO 785.2
USC00516198,43.6,42.4,43.1,44.3,47.1,49.3,48.6,49.1,48.1,47.3,46.1,44.1,19.5361,-155.5767,HI MAUNA LOA SLOPE OBS 39
USC00516588,70.1,70.2,70.6,71.2,72.2,73.4,74.1,74.8,75,74.3,72.9,71.2,19.0614,-155.5842,HI NAALEHU 14
USC00517000,72.9,72.4,72.7,72.7,74.7,76.1,76.4,77.5,77.2,76.8,75.7,74.5,20.6617,-156.0442,HI OHE'O 258.6
USC00517131,70.8,70.6,70.7,71.4,72.7,74.7,75,75.9,76,75.6,74.1,71.9,20.0167,-155.2833,HI OOKALA 223
USC00517150,69.1,69.2,69.9,70.3,71.4,73.6,74.5,74.8,75,74.5,71.8,70.2,21.5739,-158.0378,HI OPAEULA 870
USC00517166,66.2,66,66.6,67.5,68.8,69.9,70.8,71.5,71,70.5,69.1,67.2,19.2706,-155.8747,HI OPIHIHALE NO 2 24.1
USC00517312,67.2,66.6,68.1,68.9,69.5,71.8,74.1,73.1,74.1,73,70.5,68.8,20.0386,-155.3683,HI PAAUILO 221
USC00518055,70.6,69.9,71.5,72,74.2,76.5,77.8,78.2,78.1,76.7,74.3,71.3,21.5383,-158.0892,HI POAMOHO EXP FM 855.2
USC00518155,69.9,69,68.8,69.8,71.3,73.6,74.7,74.7,74,73,71.4,69.6,22.1961,-159.5561,HI PH WAINIHA 1115
USC00518165,70.1,70.4,70.6,72.2,73.7,76.1,76.7,77.1,77.2,75.7,73.5,71.2,22.2181,-159.4828,HI PRINCEVILLE RCH 1117
USC00518407,71.1,71.1,71.9,73,74.3,76.8,77.8,78.5,78.5,77.4,75.3,72.9,20.9286,-156.6736,HI PUUKOLII 457.1
USC00518422,70.4,70.4,71.6,72.9,74,75.5,76.5,77.1,76.6,76,74.2,72,20.0256,-155.8219,HI PUUKOHOLA HEIAU 98.1
USC00518500,67.7,67.6,68.2,69,70.8,73,74.3,74.8,75,73.8,71.3,69.1,21.3814,-158.1197,HI PUU MANAWAHUA 725.6
USC00518549,71.3,70.9,71,72.4,73.8,75.4,76.1,77.1,77.5,76.9,74.7,72.6,21.145,-156.7328,HI PUU-O-HOKU RCH 542.1
USC00518600,72.2,72.1,72.3,73,74.2,75.2,76.2,76.6,76.7,76.4,74.8,73.2,19.1336,-155.5114,HI SEA MTN 12.15
USC00518652,64.8,64.7,65.3,66.1,67,68,68.9,69.6,69.3,69.3,68.3,66.2,19.0825,-155.7533,HI SOUTH KONA 2  2.32
USC00518830,73.4,73.3,74,74.7,76.3,77.9,78.6,79.2,80,78.9,77.2,74.5,20.25,-155.8833,HI UPOLU POINT USCG 159.2
USC00518838,68.4,68,69.2,69.8,72.1,73.2,74.4,75.3,75,74.2,72.1,69.4,21.4992,-158.0108,HI UPPER WAHIAWA 874.3
USC00519281,71.1,71.1,71.6,73.1,73.1,76.3,76.9,77.5,77.1,76.1,74.8,72.1,21.4517,-157.8489,HI WAIHEE 837.5
USC00519397,72.9,73.1,74.3,75.8,77.2,79.4,80.4,80.9,80.5,79.2,77.1,74.5,21.2717,-157.8167,HI WAIKIKI 717.2
USC00519523,71.6,71.6,72.6,74.1,75.6,77.8,78.8,79.5,79.4,78.2,75.9,73.1,21.3356,-157.7114,HI WAIMANALO EXP F 795.1
USC00519603,70.1,69.9,71.8,73.3,75.1,77,77.6,78.4,78.2,76.6,73.9,71.6,21.6369,-158.0536,HI WAIMEA VALLEY  892.2
USC00519629,71.4,71.2,72.5,73.5,75.2,77.3,78.3,78.9,78.5,77.4,75.2,72.6,21.9592,-159.6758,HI WAIMEA 947
USW00003013,28.9,33.6,42.5,52.2,62.2,71.6,77.3,75.4,66.5,52.9,40,29.6,38.07,-102.6881,CO LAMAR MUNI AP
USW00003016,24,30.7,39.6,47.9,56.5,66.2,72.7,70.4,61.2,48.9,35.6,25,39.5264,-107.7264,CO RIFLE GARFIELD CO AP
USW00003017,30.7,32.5,40.4,47.4,57.1,67.4,74.2,72.5,63.4,50.9,38.3,30,39.8328,-104.6575,CO DENVER INTL AP
USW00003024,38.7,42.1,49.6,58.7,68,76.9,82,80.1,72,60.4,48.6,38.5,35.695,-101.395,TX BORGER HUTCHINSON CO AP
USW00003026,29.4,31.6,39.7,47.9,58.6,68.5,74.5,72.1,63.3,50.9,38.2,28.9,39.2447,-102.2842,CO BURLINGTON CARSON AP
USW00003027,30.8,34.7,40.5,47.6,58,66.5,69.4,67.4,61.5,50.4,38.9,30.5,35.0028,-105.6628,NM CLINES CORNERS
USW00003028,32.2,35.4,42.8,51.6,61.3,71.3,76.2,74.2,66.1,53.9,41.7,32.3,37.2833,-102.6139,CO SPRINGFIELD COMANCHE
USW00003029,29.1,33,39.2,45.9,54.9,63.7,69.3,67.6,59.5,48.3,38.1,29,35.6575,-109.0614,AZ WINDOW ROCK AP
USW00003030,35.6,38.6,46.3,55.2,64.9,74.1,79.6,78.1,70.4,57.3,45.6,35.1,36.6817,-101.5053,OK GUYMON MUNI AP
USW00003031,45.2,49.5,57.2,65.3,74.6,80.9,83.3,82.4,75.6,65.3,53.6,45.3,31.9206,-102.3867,TX ODESSA SCHLEMEYER FLD
USW00003032,48.8,53.7,61,68.9,76.7,82.3,82.9,82.3,77.1,68.7,57.1,49.3,30.0481,-102.2131,TX DRYDEN TERRELL CO AP
USW00003047,45.2,49.3,56.4,65.1,74.6,81.1,82.6,81.3,75.6,65.7,54.2,45.7,31.6219,-102.8072,TX MONAHANS 6 ENE
USW00003048,36.2,41.6,49.5,57.8,67.3,75.7,78.7,76.3,69.7,57.5,44.4,35.8,34.3558,-106.8858,NM SOCORRO 20 N
USW00003054,37.3,41.8,48.1,56.3,65.8,74.1,76.8,75.5,68.5,57.7,46,37.2,33.9558,-102.7739,TX MULESHOE 19 S
USW00003055,33.9,37,44.7,53.6,63.9,73.8,78.6,77.1,68.8,56.4,44.2,33.7,36.5992,-101.595,OK GOODWELL 2 E
USW00003060,22.7,25.1,31.6,38.6,48.8,58.3,65.6,62.9,55.2,43.4,31.4,23.8,38.5439,-107.6928,CO MONTROSE 11 ENE
USW00003061,28,30.1,36.9,44.1,53.7,63.7,68.8,67.3,60.4,48.1,36.5,28.4,37.2553,-108.5036,CO CORTEZ 8 SE
USW00003062,22,25.3,30.8,38.7,47.6,54.7,58.7,57.3,51,41.5,31.1,23.7,35.8583,-106.5214,NM LOS ALAMOS 13 W
USW00003063,29.1,32.8,41.3,50.3,60,70.2,75.9,73.6,64.7,51.5,38.2,28.7,37.8639,-103.8225,CO LA JUNTA 17 WSW
USW00003067,29.6,32.6,41.1,50.5,61.4,71.6,77.6,75.8,66.6,53.1,39.6,30,38.87,-100.9628,KS OAKLEY 19 SSW
USW00003072,42.3,47.4,54.6,63.3,72.2,78.2,81.6,81.6,74.4,64.5,52.6,43.1,32.0408,-100.2494,TX BRONTE 11 NNE
USW00003074,39.1,43.4,49.5,57.9,67.1,75.6,79.1,77.1,71.3,59.8,46.7,38.9,32.6136,-106.7414,NM LAS CRUCES 20 N
USW00003102,54.5,55.5,58.5,62.3,67.2,72.3,77.8,79.1,75.8,67.9,59.8,54.1,34.0561,-117.6003,CA ONTARIO INTL AP
USW00003103,29.9,32.1,37,43.3,51.6,59.9,66.1,64.2,57.4,46.8,36.7,29.6,35.1442,-111.6664,AZ FLAGSTAFF PULLIAM AP
USW00003104,54.6,58.1,64.1,70.3,78.4,85.2,90.3,89.7,83.9,72.9,60.9,53,33.6267,-116.1594,CA DESERT RESORTS RGNL AP
USW00003122,56.1,56.8,58.2,60.4,63.3,66.2,69.1,69.8,69.1,65.6,60.1,55.7,33.8017,-118.3411,CA TORRANCE AP
USW00003124,47.6,50.4,55.5,62.3,70.7,78.5,78.8,77.1,73.9,65.4,55,48.2,31.5883,-110.3442,AZ FORT HUACHUCA
USW00003125,57,60.4,65.9,72.2,80.3,88.3,93.9,93.7,88.1,76.3,63.9,55.3,32.8356,-114.3942,AZ YUMA PROVING GROUND
USW00003131,55.1,56,57.7,60.4,63.6,66.6,71.2,73,71.3,66.2,59.9,55.5,32.8158,-117.1394,CA SAN DIEGO MONTGOMERY FLD
USW00003144,55.3,58.9,64.5,70.1,78.6,86.3,92.2,92.5,86,74.3,62.7,54.5,32.8342,-115.5786,CA IMPERIAL CO AP
USW00003145,58.6,61.9,67.2,73,81.3,89,94.5,94.3,89,77.5,65.7,57.4,32.65,-114.6167,AZ YUMA MCAS
USW00003154,54.3,54.9,56.7,59.2,62.9,66.2,70.6,71.1,69.9,64.9,58.8,53.5,33.3,-117.35,CA CAMP PENDLETON MCAS
USW00003159,44.9,48.3,53.2,59.1,68.1,76.1,82.3,80.9,73.7,62.6,51.4,43.8,34.7411,-118.2117,CA LANCASTER WM J FOX FLD
USW00003160,43.9,47.3,53.1,59.7,69.5,78.6,84.9,83.2,75.2,63.2,50.7,43.2,36.6206,-116.0278,NV MERCURY DESERT ROCK AP
USW00003162,37.2,41.9,50.2,57.8,68.1,77.9,83.5,80.3,71.8,59,45.5,36.6,36.9261,-111.4478,AZ PAGE MUNI AP
USW00003164,48.5,49.5,51.6,55.1,60.7,66.2,72.8,73.7,69.1,60.7,53,47.7,32.6233,-116.4728,CA CAMPO
USW00003166,56.2,57.9,59.9,62.6,66.3,69.7,73.8,75.3,73.5,67.9,61,56.1,33.8719,-117.9789,CA FULLERTON MUNI AP
USW00003167,57.7,58.7,60.2,61.9,64.6,67,70.2,71.4,70.4,67.2,62.2,57.4,33.9228,-118.3342,CA HAWTHORNE MUNI AP
USW00003170,23.8,29.2,36.9,43.4,51.8,60.6,69.2,67.2,58.2,46.2,34.6,24.7,39.6014,-116.0056,NV EUREKA AIRPORT
USW00003171,54.9,55.7,58.8,62.8,67.9,72.2,78.4,79.4,76.1,68.3,60.3,54.5,33.9519,-117.4386,CA RIVERSIDE MUNI AP
USW00003177,55.4,55.8,56.9,59.1,62,64.8,68.2,69.9,68.6,65.2,59.7,55.2,33.1281,-117.2794,CA CARLSBAD PALOMAR AP
USW00003178,54.9,55.6,56.7,59.2,62.8,65.4,69,70.9,69.7,65.3,58.7,54.8,32.5722,-116.9794,CA SAN DIEGO BROWN FLD
USW00003179,53,54.2,57,60.2,65.6,70.7,75.9,77,73.2,66.3,57.8,52.1,33.9753,-117.6361,CA CHINO AP
USW00003184,54.6,56.6,62,69.3,78.3,87,91.8,91,85.7,74,61.1,52.9,33.6883,-112.0817,AZ PHOENIX DEER VALLEY MUNI AP
USW00003192,54.7,57.2,62.6,69.8,79,87.9,92.1,91.2,85.8,74.2,61.8,53.6,33.6228,-111.9106,AZ SCOTTSDALE MUNI AP
USW00003195,27.7,31.2,36.8,42.3,50.4,59,65.5,64.5,57.4,46.5,35.8,28.2,35.9461,-112.1547,AZ GRAND CANYON NP AP
USW00003196,49.5,51.5,55.3,61.7,70.2,78.4,79.9,77.3,74.9,65.3,56.2,49,31.4208,-110.8458,AZ NOGALES INTL AP
USW00003728,47.2,50.5,56.6,63.7,71.1,77.7,80.8,79.6,75.1,66.4,57.5,50.2,33.1533,-79.3636,SC MCCLELLANVILLE 7 NE
USW00003733,25.2,27.4,35.3,45.8,54.6,61.7,65.3,63.9,57.9,48.6,38.4,28.5,39.0131,-79.4742,WV ELKINS 21 ENE
USW00003739,38.9,41.3,47,56.4,64.5,73.2,77.8,75.8,70.9,61,51.6,42.8,37.2908,-75.9269,VA CAPE CHARLES 5 ENE
USW00003749,28.6,31.8,39.7,52.1,61.4,68.7,73.8,72.3,65,53.4,44.9,33.2,39.645,-77.4681,MD CAMP DAVID
USW00003757,36.4,39.9,46.4,56.8,65.5,74.1,78.6,76.3,69.9,59.3,49.8,39.6,38.1417,-76.4292,MD ST INIGOES WEBSTER NOLF
USW00003758,38.5,42.1,49.8,58,66,73.8,77.4,76.1,69.6,59,50.1,41.8,35.9706,-79.0931,NC DURHAM 11 W
USW00003759,34.1,37.5,45.1,55.5,63.7,71.7,75.9,74.6,67.9,57.9,47.6,37.8,37.9975,-78.4656,VA CHARLOTTESVILLE 2 SSE
USW00003761,29.9,32.1,40.6,50.6,60.6,69,73.3,72.1,64.4,53.4,43.9,34,39.8592,-75.7861,PA AVONDALE 2 N
USW00003802,31,34,41.7,52.6,61.4,69.5,72.5,71.8,64.5,53.4,44,34.5,39.2956,-80.2289,WV CLARKSBURG BENEDUM AP
USW00003804,31.6,34.8,43.5,54.1,62.3,70.8,74.4,73.3,66.2,55.3,45.4,35.2,39.345,-81.4392,WV PARKERSBURG WOOD CO AP
USW00003809,37.5,41.3,50.8,60.1,69.2,77.1,80.2,79.1,71.7,60.8,49.6,40,36.0003,-89.41,TN DYERSBURG III GOLF
USW00003810,39.2,42.6,49.9,58.4,66.3,74.4,77.6,76.4,69.7,59.3,49.9,41.1,35.7425,-81.3819,NC HICKORY FAA AP
USW00003811,38.2,42.3,51,60,68.6,76.2,79.5,78.6,71.4,60.5,50.1,40.8,35.5931,-88.9167,TN JACKSON MCKELLAR AP
USW00003812,37.1,40.3,47.1,55.2,63.1,70.5,73.8,72.9,66.3,56.4,47.3,39.4,35.4319,-82.5375,NC ASHEVILLE RGNL AP
USW00003813,46.3,50,56.8,63.4,71.9,78.9,81.8,80.9,75,64.9,55.9,48,32.6847,-83.6528,GA MACON MIDDLE GA RGNL AP
USW00003816,34.6,39.2,48.3,58,67.2,75.6,78.9,77.5,69.9,58.8,48.1,37.5,37.0683,-88.7719,KY PADUCAH
USW00003818,50.3,54.5,60.2,66.7,74.9,80.3,82,81.5,77.9,68.6,60,52.4,30.8356,-85.1839,FL MARIANNA MUNI AP
USW00003820,45.4,49.1,55.9,62.7,71.1,78.6,81.6,80.5,74.6,64.4,55.2,47.2,33.3644,-81.9633,GA AUGUSTA BUSH FLD AP
USW00003822,49.5,53,59.2,65.6,73.3,79.8,82.6,81.5,76.9,67.9,59.3,51.7,32.13,-81.21,GA SAVANNAH INTL AP
USW00003841,37.5,41.6,49.6,58.3,66.6,74.3,77.9,77.3,70.6,59.5,48.7,39.7,36.0028,-84.2486,TN OAK RIDGE ATDD
USW00003847,35.8,39.3,47.2,55.8,63.6,71,74.6,73.8,67.2,57,47.5,38.5,35.9508,-85.0814,TN CROSSVILLE MEM AP
USW00003849,35.6,39.5,47.4,56.5,64.8,72.8,76.3,75.2,68.3,57.3,47.6,38.5,37.0872,-84.0769,KY LONDON CORBIN AP
USW00003853,55.1,57.8,62.7,68.5,75.9,81,83,82.6,80,73.6,65.4,57.8,30.4,-81.4167,FL MAYPORT PILOT STN
USW00003855,51.1,54.3,59.4,65.7,73.7,79.6,81.8,81.6,78,69.1,60.7,53.7,30.35,-87.3167,FL PENSACOLA FOREST SHERMAN NA
USW00003856,41.5,45.7,53.5,61.8,70.3,77.7,80.6,80.1,73.7,62.8,52.7,43.9,34.6439,-86.7861,AL HUNTSVILLE INTL AP
USW00003859,34.2,37.4,45.3,55.1,62.6,69.8,73,72.3,65.8,56.4,47.1,37.2,37.2958,-81.2078,WV BLUEFIELD MERCER CO AP
USW00003860,33.7,37.2,45.9,56.2,64,72.1,75.7,74.8,67.6,56.6,46.8,37,38.365,-82.555,WV HUNTINGTON TRI STATE AP
USW00003866,45.3,49.1,56.5,63.7,71.6,78.4,81.3,80.7,74.9,64.3,55.2,47.8,32.55,-88.5667,MS MERIDIAN NAAS
USW00003868,28.2,32.4,42.8,53.3,63,72.4,75,72.8,65.9,54.2,43.3,31.6,39.4519,-87.3089,IN TERRE HAUTE HULMAN RGNL AP
USW00003870,42.2,45.7,52.9,60.5,68.7,76.7,79.9,78.6,72,61.6,52.4,44,34.8831,-82.2203,SC GREER
USW00003872,31.1,34.4,42.1,52.1,59.8,67.4,70.6,69.7,63.2,53.2,43.9,34.2,37.7836,-81.1231,WV BECKLEY RALEIGH CO AP
USW00003878,46.5,49.9,56.4,63.2,71.3,78,80.7,80.3,75.4,65.2,55.9,48.2,31.8606,-86.0122,AL TROY MUNI AP
USW00003881,42.7,46.5,53.6,60.7,68.8,76,79,78.7,73,62.3,52.8,44.8,32.8661,-87.2383,AL CENTREVILLE 6 SW
USW00003882,53,56.2,62,67.7,75.4,81,83.1,82.6,79.5,71.3,62.1,55.1,30.2119,-85.6828,FL PANAMA CITY BAY CO AP
USW00003887,27.3,31,41.6,52.8,62.8,72.1,75.7,73.6,66.5,54.5,42.9,30.8,39.8344,-88.8656,IL DECATUR AP
USW00003888,43.1,46.3,53.6,61,69.3,76.7,79.8,78.8,72.8,62.5,53,44.8,33.7792,-84.5214,GA ATLANTA FULTON CO AP
USW00003889,34.9,38.8,47.4,57.4,64.6,72,75.4,74.5,68.1,58.1,48.4,38.1,37.5908,-83.3131,KY JACKSON
USW00003893,29.4,33.1,42.9,53.6,62.6,71.4,73.9,73,65.6,54.6,43.8,32.2,39.1333,-86.6167,IN BLOOMINGTON MONROE CO AP
USW00003894,35.8,39.6,48.8,57.6,66.4,74.5,78.1,77.2,70.1,58.9,48.4,38.7,36.6239,-87.4194,TN CLARKSVILLE OUTLAW AP
USW00003901,46.5,50.3,57.6,64.8,73,79.6,83.4,82.8,76.1,66.1,56.3,48,32.3847,-94.7117,TX LONGVIEW E TX RGNL AP
USW00003902,50.4,52.7,59.6,68.8,75.5,81.7,84.8,84.8,78.6,69.7,59.5,50,31.0667,-97.8333,TX ROBERT GRAY AAF
USW00003904,51.1,54.6,61.4,68.5,76.2,82.2,84.7,85.3,80,70.8,60.8,52.2,30.5892,-96.3647,TX COLLEGE STN
USW00003919,31,35.5,45.4,55.2,65.3,75.6,81.1,79.6,70.2,57.5,43.9,32.3,38.8,-97.65,KS SALINA MUNI AP
USW00003927,45.9,49.9,57.6,65.5,73.9,81.3,85.3,85.6,78,67.5,56.6,47.1,32.8978,-97.0189,TX DALLAS FT WORTH AP
USW00003928,32.2,37.2,46.5,56.1,66,75.8,81.1,80,71,58.3,45.4,33.8,37.6544,-97.4425,KS WICHITA
USW00003931,49.2,52.7,59.8,66.6,74.6,80.1,82.7,82.9,78,68,58.7,50.9,31.05,-93.1833,LA FT POLK AAF
USW00003932,38.4,42.5,50.2,59,68.7,77.5,83,81.1,73.4,61.5,49.4,39.5,35.21,-99.12,OK CLINTON SHERMAN AP
USW00003933,48.9,52.1,59.1,66.8,74.5,81.1,84,85,79.1,68.8,59.1,49.7,31.1333,-97.7167,TX FT HOOD
USW00003935,33.1,37.9,47.1,57.1,66.7,75.2,78.6,77,68.8,57.7,46.8,35.9,37.2253,-89.5706,MO CAPE GIRARDEAU MUNI AP
USW00003936,28.7,33.1,43.2,54,63.7,73.7,79,77.1,67.9,55.2,42.5,30.6,39.1353,-96.6778,KS MANHATTAN MUNI AP
USW00003937,51.8,55,61.4,68.1,75.6,81,82.9,83,78.6,70.1,61.1,53.8,30.125,-93.2158,LA LAKE CHARLES
USW00003940,45.7,49.5,56.9,64.1,72.3,79,81.6,81.3,75.6,65.1,55.7,47.8,32.3206,-90.0778,MS JACKSON INTL AP
USW00003945,29.7,34.4,44.6,55,64,72.9,77.3,76.2,67.6,56,44.4,32.4,38.8169,-92.2183,MO COLUMBIA RGNL AP
USW00003947,28.8,33.5,44.2,54.8,64.5,73.5,78.3,77.1,68.2,56.4,43.6,31.5,39.2972,-94.7306,MO KANSAS CITY INTL AP
USW00003949,47.4,51.3,58.7,66.1,73.5,79.3,82.5,82.5,76.9,66.3,57.6,49.5,31.4,-93.2833,LA PEASON RIDGE RANGE
USW00003950,40.8,45.1,53.8,62.1,71.3,79.5,84.2,84,75.1,63.7,51,40.9,34.5583,-98.4172,OK LAWTON MUNI AP
USW00003951,47.2,50.5,58,65.1,73.1,79.5,82.9,83.1,76.8,66.9,57.1,48.6,32.35,-94.65,TX LONGVIEW WSMO
USW00003952,41.1,45.3,53.9,62.8,70.9,78.7,82.4,82,74.5,63.8,52.8,43.1,34.8364,-92.2619,AR LITTLE ROCK
USW00003953,37.5,41.5,50.2,59.9,69.1,77.8,80.8,79.8,71.9,61.2,49.6,39.5,35.8311,-90.6464,AR JONESBORO MUNI AP
USW00003954,38.1,42.2,50.5,59.5,69.1,77.2,82.6,81.6,73.2,61.3,49.6,39.3,35.5342,-97.6469,OK OKLAHOMA CITY POST AP
USW00003957,33.4,38.2,46.7,56.1,67,76.6,82.1,80.3,71.2,58.6,45.4,34.7,37.2839,-98.5528,KS MEDICINE LODGE
USW00003959,35,39.8,48.8,58.8,67.7,76.2,81.1,80.2,71.3,59.5,48,36.5,36.7683,-96.0261,OK BARTLESVILLE F P FLD
USW00003960,31.7,36.1,45.2,55.9,65.8,74,77.8,76.2,67.7,57,45.1,34.3,38.5714,-90.1572,IL CAHOKIA ST LOUIS AP
USW00003962,41.9,46,54.2,62.7,70.7,78.5,82.5,82.2,74.5,63.4,52.7,43.6,34.29,-93.06,AR HOT SPRINGS ASOS
USW00003963,32,36.6,45.7,56.3,65.2,74.1,78.5,76.5,68.1,57.5,45.6,34.4,38.5911,-92.1558,MO JEFFERSON CITY MEM AP
USW00003965,37,41.5,50,59.5,68.6,76.5,81.8,81.7,72.5,60.9,48.7,38.5,36.1625,-97.0894,OK STILLWATER RGNL AP
USW00003966,31.1,35.6,45.2,55.9,65.4,74.1,78.1,76.5,68,57.2,45.5,33.9,38.6572,-90.6558,MO ST LOUIS SPRT OF S L AP
USW00003967,30.1,34.8,44.9,55.1,64.7,73.3,78.3,77.6,68.6,57,44,32.4,38.85,-94.7392,KS OLATHE JOHNSON CO EXEC AP
USW00003969,43.7,47.4,54.8,63.4,71.8,78.7,82.3,82.5,75.1,64.9,54.2,44.7,32.2314,-98.2319,TX STEPHENVILLE
USW00003971,46.8,50.2,57.4,64.9,73.3,80,84.1,84.6,77.1,67.1,56.6,47.5,32.6808,-96.8681,TX DALLAS REDBIRD AP
USW00003974,32.2,36.8,46.1,56.1,65.2,75,80.2,79.3,70.4,58.2,45.1,33.9,37.7461,-97.2211,KS WICHITA JABARA AP
USW00003975,35.2,39.8,48.4,58.1,67.6,76.2,79.5,77.9,70,58.9,47.4,37.3,36.7725,-90.3247,MO POPLAR BLUFF MUNI AP
USW00003981,40.9,44.9,53.7,62.7,72,80.1,84.5,83.9,75.5,64.5,52.2,42.2,34.3622,-98.9761,OK ALTUS AFB
USW00003991,43.5,47.5,55.2,63.4,72.2,79.9,84.1,83.8,76.1,65.2,54.3,44.5,33.2061,-97.1989,TX DENTON MUNI AP
USW00003994,31.7,36.3,46.2,56.7,65.7,74.9,79.1,78.1,69.1,58.2,46.6,34.8,38.7042,-93.1833,MO SEDALIA MEM AP
USW00003996,45.5,49.8,57.2,64.5,72.8,78.9,81.4,80.9,75.1,65.5,55.5,48,32.35,-91.0278,LA TALLULAH VICKSBURG AP
USW00003997,29.3,34.1,44.4,54.9,64.7,73.9,78.3,77.3,68.1,56.1,43.5,31.6,39.0083,-95.2117,KS LAWRENCE MUNI AP
USW00003998,33.2,38.1,47.5,57.3,66.3,75.2,80.2,79.4,70.7,58.8,46.6,35.2,37.3278,-95.5042,KS PARSONS TRI CITY AP
USW00003999,48.3,51.8,58.8,66.3,74.1,80.4,83.3,83.5,77.4,68.1,56.9,48.8,30.7406,-98.2353,TX BURNET MUNI AP
